2025-03-19 14:21:31,095 - __main__ - INFO - Git 설정 완료
2025-03-19 15:34:30,517 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,517 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,518 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,518 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,519 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,519 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,519 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,520 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,520 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,525 - modules.pairs - ERROR - Error fetching 051910: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,526 - modules.pairs - ERROR - Error fetching 003490: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,526 - modules.pairs - ERROR - Error fetching 071050: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,527 - modules.pairs - ERROR - Error fetching 180640: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,528 - modules.pairs - ERROR - Error fetching 001510: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,528 - modules.pairs - ERROR - Error fetching 006800: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,529 - modules.pairs - ERROR - Error fetching 005960: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,530 - modules.pairs - ERROR - Error fetching 264900: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,530 - modules.pairs - ERROR - Error fetching 000150: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,531 - modules.pairs - ERROR - Error fetching 090430: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,531 - modules.pairs - ERROR - Error fetching 008350: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,532 - modules.pairs - ERROR - Error fetching 002790: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,533 - modules.pairs - ERROR - Error fetching 005720: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,533 - modules.pairs - ERROR - Error fetching 000810: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,534 - modules.pairs - ERROR - Error fetching 108670: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,534 - modules.pairs - ERROR - Error fetching 363280: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,535 - modules.pairs - ERROR - Error fetching 285130: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,536 - modules.pairs - ERROR - Error fetching 003550: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,536 - modules.pairs - ERROR - Error fetching 006400: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,537 - modules.pairs - ERROR - Error fetching 120110: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,537 - modules.pairs - ERROR - Error fetching 006340: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,539 - modules.pairs - ERROR - Error fetching 000320: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,539 - modules.pairs - ERROR - Error fetching 011780: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,540 - modules.pairs - ERROR - Error fetching 012200: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,540 - modules.pairs - ERROR - Error fetching 010950: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,541 - modules.pairs - ERROR - Error fetching 000320: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,542 - modules.pairs - ERROR - Error fetching 001750: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,542 - modules.pairs - ERROR - Error fetching 375500: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,543 - modules.pairs - ERROR - Error fetching 078930: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,544 - modules.pairs - ERROR - Error fetching 014280: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,544 - modules.pairs - ERROR - Error fetching 096770: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,545 - modules.pairs - ERROR - Error fetching 001680: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,545 - modules.pairs - ERROR - Error fetching 097950: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,546 - modules.pairs - ERROR - Error fetching 006120: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,546 - modules.pairs - ERROR - Error fetching 000210: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,547 - modules.pairs - ERROR - Error fetching 008770: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,548 - modules.pairs - ERROR - Error fetching 090350: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,548 - modules.pairs - ERROR - Error fetching 009150: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,549 - modules.pairs - ERROR - Error fetching 021040: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,550 - modules.pairs - ERROR - Error fetching 004410: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,551 - modules.pairs - ERROR - Error fetching 032680: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,551 - modules.pairs - ERROR - Error fetching 002990: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,552 - modules.pairs - ERROR - Error fetching 005300: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,552 - modules.pairs - ERROR - Error fetching 007570: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,553 - modules.pairs - ERROR - Error fetching 004990: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,554 - modules.pairs - ERROR - Error fetching 034730: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,554 - modules.pairs - ERROR - Error fetching 000100: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,555 - modules.pairs - ERROR - Error fetching 004540: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,555 - modules.pairs - ERROR - Error fetching 001270: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,556 - modules.pairs - ERROR - Error fetching 005740: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,557 - modules.pairs - ERROR - Error fetching 003460: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,557 - modules.pairs - ERROR - Error fetching 000540: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,558 - modules.pairs - ERROR - Error fetching 145990: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,559 - modules.pairs - ERROR - Error fetching 014910: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,559 - modules.pairs - ERROR - Error fetching 084690: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,560 - modules.pairs - ERROR - Error fetching 001520: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,561 - modules.pairs - ERROR - Error fetching 000880: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,561 - modules.pairs - ERROR - Error fetching 001460: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,562 - modules.pairs - ERROR - Error fetching 003920: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,562 - modules.pairs - ERROR - Error fetching 000140: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,563 - modules.pairs - ERROR - Error fetching 001060: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,563 - modules.pairs - ERROR - Error fetching 000720: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,564 - modules.pairs - ERROR - Error fetching 014820: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,565 - modules.pairs - ERROR - Error fetching 001040: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,565 - modules.pairs - ERROR - Error fetching 000070: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,565 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,566 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,566 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,566 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,567 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,567 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,567 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,568 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,568 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,568 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,569 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,569 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,569 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,570 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,570 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,570 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,571 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,571 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,571 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,572 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,572 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,573 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,573 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,573 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,574 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,574 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,574 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,575 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,575 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,576 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,576 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,576 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,576 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,577 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,577 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,577 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,578 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,578 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,579 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,579 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,579 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,580 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,580 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,580 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,581 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,581 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,582 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,582 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,582 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,583 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,583 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,583 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,584 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,584 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,584 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,585 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,585 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,585 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,586 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,586 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,586 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,587 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,587 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,587 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,588 - modules.pairs - ERROR - Error fetching data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,589 - main - ERROR - Error getting signal for : Failed to fetch market data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,589 - main - ERROR - Error getting signal for : Failed to fetch market data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,589 - main - ERROR - Error getting signal for : Failed to fetch market data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
2025-03-19 15:34:30,589 - main - ERROR - Error getting signal for : Failed to fetch market data: Cannot connect to host fchart.stock.naver.com:443 ssl:default [Temporary failure in name resolution]
